Ref,programme_code,Sex,AgeGroup,age,CGPA,Semester1,Semester2,Semester3,Semester4,Semester5,Semester6,Semester7,Semester8,Sponsored,GRADUATED
9997630,97,0,1,27,3,4,3,3,3,3,3,3,3,1,1
9997631,44,0,1,27,3,3,2,2,3,3,4,2,3,1,0
9997632,19,1,1,26,3,2,2,2,3,3,3,3,3,1,1
9997633,3,0,1,31,3,2,2,3,3,3,3,3,4,1,1
9997634,45,0,1,27,3,3,2,3,3,3,4,3,3,1,1
9997635,41,1,1,27,3,3,3,3,3,2,5,3,4,1,1
9997636,5,1,1,29,4,4,4,4,5,4,5,5,5,1,1
9997637,86,1,1,29,3,2,3,3,2,4,4,4,4,1,1
9997638,17,0,1,26,3,3,3,3,3,4,3,4,3,1,1
9997639,15,0,1,29,3,2,3,2,3,2,3,2,3,1,1
9997640,17,1,1,26,3,2,3,3,3,3,3,3,3,1,1
9997641,1,0,1,26,2,2,0,2,2,3,3,3,3,1,0
9997642,87,0,1,31,2,2,2,2,2,2,3,3,2,0,0
9997643,1,0,1,26,3,3,2,3,3,3,3,3,3,1,1
9997644,17,1,1,28,3,2,2,2,2,3,3,3,4,1,1
9997645,15,0,1,29,3,3,3,2,3,3,3,3,2,1,1
9997646,42,1,1,30,3,4,3,3,3,3,4,2,3,1,1
9997647,98,1,1,32,3,3,3,3,3,2,3,2,3,1,1
9997648,17,0,0,25,3,3,2,2,3,3,3,3,3,1,1
9997649,98,0,1,29,4,4,4,3,4,4,4,3,3,1,1
9997650,45,0,1,27,3,3,1,2,2,2,4,2,3,0,0
9997651,97,0,1,28,3,3,3,3,3,2,3,3,3,1,1
9997652,98,1,1,27,4,4,4,3,3,4,4,4,3,1,1
9997653,87,0,1,31,3,2,2,3,3,3,3,3,3,0,1
9997654,5,0,1,28,3,3,4,3,3,3,3,3,3,0,1
9997655,2,0,1,28,2,2,2,1,2,0,2,0,3,0,0
9997656,89,1,1,33,3,3,2,2,3,2,5,2,3,1,1
9997657,14,1,2,39,3,3,3,3,3,3,4,3,3,1,1
9997659,1,0,1,33,2,2,2,2,2,2,2,2,2,1,0
9997660,30,0,1,28,2,2,2,2,2,2,3,2,2,1,0
9997661,2,1,1,28,2,2,2,2,0,2,2,2,3,1,0
9997662,16,0,1,28,2,2,3,2,2,2,3,2,2,1,0
9997663,2,0,1,26,3,3,3,2,2,3,2,2,3,1,1
9997664,15,1,1,31,0,2,2,0,2,0,3,2,0,1,0
9997664,15,1,1,31,2,2,2,0,2,0,3,2,0,1,0
9997665,5,1,1,26,3,2,2,2,3,3,3,3,3,1,1
9997666,17,0,1,26,3,3,3,3,3,4,3,4,3,1,1
9997667,33,1,1,29,3,2,2,2,3,3,3,3,4,1,1
9997668,89,1,1,29,3,3,3,2,3,3,4,3,3,1,1
9997670,2,0,1,31,2,2,2,2,2,2,2,3,2,1,0
9997671,44,0,1,26,3,3,2,2,3,3,4,3,3,1,1
9997672,98,1,1,27,4,4,4,4,4,4,3,4,4,1,1
9997673,25,1,1,28,3,3,2,2,3,2,4,2,3,1,0
9997674,77,0,1,26,3,3,2,0,2,2,4,2,3,1,1
9997675,33,0,1,26,4,2,3,3,3,4,4,4,5,1,1
9997676,15,0,1,26,3,3,3,2,2,2,3,2,3,1,0
9997677,5,0,1,27,3,3,3,3,3,3,3,3,3,1,1
9997678,41,1,1,26,3,4,2,3,3,3,3,3,3,1,1
9997679,2,1,1,27,2,3,3,0,2,2,2,0,3,1,0
9997680,25,0,1,27,3,2,2,2,2,2,5,2,3,1,0
9997681,14,0,1,30,3,3,2,3,3,2,3,3,3,1,1
9997682,19,0,1,34,3,2,2,2,3,3,3,2,3,1,0
9997683,17,1,1,29,3,2,2,2,3,3,3,3,3,1,1
9997684,2,0,1,26,3,3,3,2,3,3,3,3,3,1,1
9997685,17,1,1,27,3,3,3,3,3,3,3,4,4,0,1
9997686,5,0,0,25,3,2,2,0,3,4,3,3,4,1,0
9997687,14,1,1,26,3,3,3,3,4,0,0,3,3,1,1
9997688,77,1,1,28,3,3,2,2,2,3,4,2,4,1,1
9997689,18,1,1,30,3,2,2,2,3,3,3,3,4,1,1
9997691,1,0,1,27,2,2,2,2,2,2,2,3,3,0,0
9997692,89,1,1,30,3,3,2,3,3,3,4,3,3,1,1
9997694,18,0,1,27,3,3,3,2,3,3,3,3,3,1,1
9997695,42,1,1,28,3,3,2,2,2,2,3,3,3,1,1
9997696,16,1,1,26,2,2,2,2,0,2,2,2,2,1,0
9997697,95,0,2,37,3,2,3,3,3,3,3,3,3,0,1
9997698,97,0,1,31,2,2,2,2,2,3,3,2,2,1,0
9997699,92,0,1,33,3,3,3,4,4,4,4,3,3,0,1
9997700,5,1,1,30,3,3,2,3,4,3,3,2,2,0,0
9997702,1,0,2,37,3,2,2,3,2,3,2,2,2,0,0
9997703,16,0,1,32,3,3,3,3,2,2,3,3,3,0,1
9997704,1,0,2,40,3,2,2,3,3,4,3,4,3,0,1
9997706,11,0,2,40,2,2,2,2,2,2,3,3,3,0,0
9997707,86,1,2,36,3,3,2,3,3,3,4,3,4,1,1
9997708,2,1,1,34,2,2,2,2,2,0,1,3,2,0,0
9997709,45,0,1,32,4,4,3,4,3,4,4,3,4,1,1
9997710,92,1,2,36,3,2,2,3,3,3,3,3,3,0,1
9997711,79,0,1,33,2,3,2,2,2,2,4,2,3,1,0
9997712,1,0,1,30,3,2,3,3,3,4,3,4,3,0,1
9997713,3,0,2,38,2,1,0,2,2,2,2,2,3,0,0
9997714,14,1,1,32,3,3,3,3,3,3,3,3,4,0,1
9997715,97,0,1,33,3,3,3,3,3,2,4,3,2,1,0
9997716,11,1,1,31,2,1,0,2,2,3,0,0,2,0,0
9997717,14,0,2,51,2,2,2,2,2,2,3,2,2,0,0
9997718,2,1,1,34,2,2,3,2,3,3,2,3,2,0,0
9997719,15,1,1,32,2,0,2,2,0,2,2,2,2,0,0
9997720,14,0,2,42,3,3,3,3,3,3,4,4,3,1,1
9997721,87,0,2,38,3,2,3,2,3,2,2,2,4,0,1
9997722,2,1,2,39,3,3,3,3,3,2,2,3,3,0,1
9997723,2,0,1,33,2,2,2,1,2,2,3,2,2,0,0
9997724,95,1,1,32,3,2,2,2,3,3,3,3,3,0,1
9997725,89,0,1,30,0,3,2,2,2,3,4,0,2,0,0
9997725,89,0,1,30,2,3,2,2,2,3,4,0,2,0,0
9997726,95,0,2,41,2,2,2,2,2,2,3,3,3,0,1
9997727,15,0,2,45,3,2,3,3,4,3,4,3,4,0,1
9997728,87,0,1,32,3,2,3,2,2,3,3,2,3,0,1
9997729,41,1,2,44,3,4,2,3,3,3,4,3,4,0,1
9997730,2,0,2,40,2,2,3,2,3,2,2,3,3,1,0
9997731,15,0,1,32,2,2,3,2,3,2,3,3,2,0,0
9997733,2,1,1,33,3,2,2,2,2,3,3,2,3,1,1
9997734,87,0,2,36,3,3,3,3,3,3,4,3,3,1,1
9997735,24,1,2,41,3,2,2,2,2,3,3,2,3,0,1
9997736,95,0,2,37,3,2,2,2,3,3,3,3,3,0,1
9997737,15,0,1,34,2,2,0,2,2,2,2,3,2,0,0
9997738,41,0,1,27,3,4,2,2,2,2,4,2,3,1,1
9997739,44,0,2,39,2,3,2,0,2,0,3,2,2,1,0
9997740,41,1,1,30,3,3,3,3,3,3,4,4,4,1,1
9997741,25,1,1,27,2,3,2,0,3,2,3,1,2,1,0
9997742,44,1,1,32,3,4,3,2,3,3,3,2,4,1,1
9997743,41,0,1,28,3,2,2,3,3,2,3,4,3,1,1
9997744,1,0,1,30,2,2,0,0,2,2,2,2,2,0,0
9997745,17,1,1,31,3,2,3,2,2,2,3,3,3,1,1
9997746,41,1,1,28,3,3,3,3,3,2,4,3,3,0,1
9997747,1,1,1,32,2,2,0,2,2,2,2,2,3,1,0
9997748,17,0,1,28,3,4,3,3,4,3,4,4,4,1,1
9997749,5,0,1,30,2,3,2,2,2,3,2,3,2,1,0
9997750,1,1,1,30,2,2,2,2,2,2,0,2,0,0,0
9997751,96,0,1,30,3,3,3,3,3,3,4,3,3,0,1
9997752,1,0,1,28,3,2,3,2,3,3,3,3,3,1,1
9997753,17,0,1,35,3,3,3,3,2,3,3,3,2,0,0
9997754,30,1,1,32,2,2,2,0,2,2,2,2,3,1,0
9997755,19,0,1,28,2,2,0,2,2,2,3,3,3,1,0
9997756,89,0,1,30,3,4,3,2,2,3,5,0,3,1,1
9997757,19,1,2,36,2,2,0,0,2,2,2,2,4,1,0
9997758,41,1,1,31,3,4,3,3,3,3,4,3,3,1,1
9997759,3,0,1,30,3,3,3,3,3,4,3,3,3,1,1
9997760,98,1,1,29,3,4,4,3,3,4,4,2,3,1,1
9997761,45,0,1,32,4,4,5,4,4,4,3,4,4,1,1
9997762,19,0,1,27,3,3,2,3,3,3,3,3,3,0,1
9997763,14,0,1,27,4,4,3,3,4,4,4,4,4,1,1
9997764,45,0,1,30,4,3,3,4,4,4,4,4,4,1,1
9997765,85,1,1,30,4,3,3,4,3,4,4,3,4,1,1
9997766,87,0,1,29,2,2,2,0,2,2,3,2,4,1,0
9997767,2,1,1,32,2,2,2,3,2,1,0,2,2,1,0
9997769,87,1,1,29,2,2,0,0,2,2,2,2,3,1,0
9997770,41,1,1,32,3,3,3,2,3,2,4,2,3,1,1
9997771,1,0,1,28,3,2,2,2,3,2,3,3,3,0,1
9997772,1,1,1,32,2,2,2,2,2,0,2,2,2,1,0
9997773,95,0,2,37,2,2,2,2,2,2,2,2,3,0,0
9997774,2,0,1,30,2,2,2,2,2,0,3,2,2,1,0
9997775,2,1,2,36,2,2,2,0,2,0,2,2,2,1,0
9997776,30,1,1,27,2,2,0,2,2,2,2,2,2,1,0
9997777,1,0,1,34,2,2,2,0,2,0,2,2,2,1,0
9997778,5,1,1,26,3,3,3,3,3,2,2,2,2,1,1
9997779,94,0,1,33,3,3,3,3,4,3,3,3,3,0,1
9997780,87,1,1,29,2,2,2,0,2,0,2,2,1,1,0
9997781,41,0,1,29,3,3,3,3,3,3,4,2,3,1,1
9997782,97,1,1,28,3,3,3,3,3,3,4,3,3,1,1
9997783,42,1,2,36,3,4,3,2,2,2,4,0,2,1,0
9997784,19,1,1,28,3,3,3,3,3,3,3,3,3,1,1
9997785,98,1,1,27,3,3,3,3,3,3,4,2,3,1,1
9997786,14,0,1,28,4,3,3,3,4,4,4,4,5,1,1
9997787,1,0,1,27,3,3,3,3,3,3,3,2,3,1,1
9997788,44,0,1,26,3,4,3,2,2,3,3,3,3,1,1
9997789,17,0,1,28,3,3,3,3,3,3,3,3,3,1,1
9997790,17,1,1,32,2,3,2,2,2,2,3,2,2,1,0
9997791,14,0,1,28,3,3,3,3,3,3,3,3,3,1,1
9997792,96,0,1,31,2,2,0,2,2,1,4,2,2,1,0
9997793,1,0,1,31,3,2,2,2,2,3,3,3,3,0,0
9997794,16,0,1,27,3,2,3,2,0,2,3,3,3,1,0
9997795,42,1,1,28,2,2,2,2,2,2,3,1,3,1,0
9997796,17,1,1,28,2,2,2,2,2,3,3,3,2,1,0
9997797,17,1,1,30,3,2,2,3,2,3,2,3,3,1,1
9997798,19,0,1,28,2,2,2,2,2,2,2,2,3,1,0
9997799,15,0,1,34,2,2,2,2,2,2,3,2,2,1,0
9997800,19,1,1,30,3,2,2,2,3,3,3,3,3,1,1
9997801,17,1,1,32,2,2,0,2,1,2,3,2,2,0,0
9997802,98,0,1,29,3,4,3,4,3,4,3,3,4,1,1
9997803,3,1,1,35,3,2,2,2,3,2,3,2,3,1,1
9997804,1,1,1,30,3,3,2,3,3,2,3,3,3,0,1
9997805,41,1,1,28,3,4,3,3,3,2,3,3,3,1,1
9997806,98,0,1,27,3,4,3,4,3,3,3,2,3,1,1
9997807,98,1,1,28,2,3,3,2,0,2,2,0,2,1,0
9997808,18,1,1,32,2,2,0,0,2,2,2,2,2,1,0
9997809,44,1,1,34,3,3,3,2,2,2,3,0,2,1,0
9997810,29,1,1,31,3,3,2,2,2,3,2,3,3,1,1
9997811,85,1,1,30,2,2,2,2,2,2,2,0,2,1,0
9997812,17,1,1,29,4,4,4,3,4,3,4,4,3,1,1
9997813,1,1,1,28,2,2,2,2,2,3,2,2,2,1,0
9997814,1,1,1,30,3,3,2,3,3,3,2,3,3,1,1
9997815,41,1,1,28,3,3,2,2,2,2,4,2,3,1,0
9997816,17,1,1,28,2,2,0,2,0,3,2,2,2,1,0
9997817,5,0,1,29,3,3,3,3,3,3,3,3,4,1,1
9997818,77,0,2,36,3,4,3,3,3,2,4,2,3,1,0
9997819,17,0,1,33,2,2,2,2,1,0,2,2,2,1,0
9997820,5,1,1,29,3,3,3,3,2,3,3,2,3,1,0
9997821,1,1,1,28,2,2,2,0,2,2,2,2,3,0,0
9997822,77,1,1,31,3,3,2,1,2,0,0,4,0,1,0
9997823,2,1,1,28,2,2,2,2,3,2,2,2,2,1,0
9997824,41,1,1,29,3,4,3,3,3,4,4,3,3,1,1
9997825,17,0,1,30,3,3,3,3,3,2,3,3,2,1,1
9997827,14,1,1,27,3,3,3,3,4,3,3,4,4,1,1
9997828,16,0,1,31,2,2,2,0,2,2,2,2,2,0,0
9997829,17,0,1,28,2,2,2,2,0,3,2,3,3,1,0
9997830,15,0,1,32,3,2,2,2,3,3,3,2,3,1,0
9997831,1,1,1,33,3,3,3,3,3,3,4,3,4,1,1
9997832,5,1,1,27,3,3,3,3,2,2,2,3,0,1,0
9997833,15,1,1,32,2,2,2,2,2,2,3,2,3,1,0
9997834,33,0,1,29,3,2,2,2,3,2,3,3,3,1,0
9997835,2,0,1,30,2,2,2,2,2,2,0,2,0,1,0
9997836,25,1,1,28,3,3,3,3,3,2,3,3,3,1,1
9997837,44,1,1,28,2,2,2,2,2,2,3,3,2,1,0
9997838,44,1,1,26,2,3,2,0,2,2,3,2,2,1,0
9997839,42,1,1,29,3,3,4,4,3,3,4,3,3,1,1
9997840,97,0,1,32,3,3,3,2,2,2,4,3,2,1,1
9997841,17,0,1,28,3,2,3,3,3,3,3,3,4,1,1
9997842,17,1,1,28,3,3,3,2,3,2,3,3,2,1,1
9997844,3,0,2,37,3,2,3,3,3,3,3,2,3,0,0
9997845,14,0,1,30,3,3,3,3,4,3,4,3,4,1,1
9997846,41,1,1,28,3,4,2,3,3,3,4,3,2,1,1
9997847,2,1,1,27,3,3,3,2,3,3,2,2,2,1,0
9997848,25,1,1,30,3,3,2,2,3,2,3,2,3,1,0
9997849,44,0,1,28,3,4,3,3,3,2,3,3,3,1,1
9997850,87,0,1,31,3,3,2,2,3,3,3,3,4,1,1
9997851,45,0,2,36,3,3,2,2,2,2,4,2,3,1,1
9997852,17,1,1,28,2,3,2,2,2,2,2,2,2,1,0
9997854,1,1,1,30,2,2,0,0,2,2,2,2,2,1,0
9997855,87,1,1,31,2,2,2,0,2,2,2,2,2,1,0
9997856,15,1,1,30,2,2,2,2,2,2,3,2,3,0,0
9997857,89,0,1,31,3,3,3,3,3,3,3,3,3,1,1
9997858,98,1,1,28,3,4,3,3,3,3,3,2,3,1,1
9997859,15,0,1,29,3,3,3,3,3,3,3,2,3,1,0
9997860,30,1,1,28,3,3,2,2,3,2,3,2,3,1,1
9997861,44,1,1,33,3,3,3,2,3,2,4,3,4,1,1
9997862,14,1,1,31,2,3,2,2,2,0,2,2,3,1,0
9997863,17,0,1,28,3,2,2,2,2,3,3,3,3,1,1
9997864,4,0,2,51,3,3,3,2,2,3,2,3,3,1,1
9997865,1,0,1,30,3,3,3,3,3,3,3,4,3,1,1
9997866,97,0,1,27,3,3,3,3,3,4,0,3,3,1,1
9997867,17,1,1,28,2,2,2,2,0,2,2,3,2,1,0
9997868,5,1,1,27,3,3,3,3,3,3,3,2,3,1,1
9997869,86,1,1,29,3,3,3,4,3,3,3,3,3,0,1
9997870,19,0,1,26,2,2,2,2,2,2,3,3,3,1,0
9997871,44,0,1,28,3,3,3,2,3,2,3,2,3,1,1
9997872,96,0,1,30,3,3,2,2,2,2,3,3,3,1,1
9997873,41,1,1,29,3,4,3,3,3,3,4,3,3,1,1
9997874,25,1,1,32,3,3,3,0,3,2,4,2,2,1,0
9997875,1,0,1,26,3,2,3,2,3,3,3,3,3,1,1
9997876,2,1,1,28,2,3,3,2,3,2,2,2,2,1,0
9997877,2,0,1,27,3,3,3,2,3,3,3,2,3,1,0
9997878,30,1,1,31,2,2,0,0,2,2,2,0,2,1,0
9997879,89,0,1,28,3,2,3,2,3,3,4,3,3,0,1
9997880,17,0,1,28,3,3,2,3,2,3,2,3,2,1,1
9997881,1,0,1,32,2,1,0,2,0,2,0,2,0,0,0
9997882,42,0,1,30,3,4,3,3,3,3,4,3,4,1,1
9997883,17,0,1,32,2,2,0,2,0,3,2,3,2,1,0
9997884,30,1,1,30,2,2,0,2,2,2,2,2,2,1,0
9997885,42,1,1,28,3,3,2,2,2,2,3,2,3,1,0
9997886,19,1,1,33,3,3,2,3,3,3,3,3,2,1,1
9997887,41,0,1,28,3,3,3,3,3,4,4,3,4,1,1
9997888,98,1,1,31,4,4,4,3,3,4,4,3,3,0,1
9997889,86,0,1,31,3,3,3,3,3,4,3,3,4,1,1
9997890,25,0,1,27,3,3,3,2,2,2,4,3,2,1,1
9997891,42,1,1,31,2,3,2,2,2,2,3,1,0,1,0
9997892,5,1,1,28,3,3,2,3,4,4,3,3,3,1,1
9997893,29,0,1,28,3,3,3,2,3,3,3,4,3,1,1
9997894,1,0,1,28,3,2,2,2,3,2,3,2,3,1,1
9997895,18,0,1,33,3,2,2,3,3,3,3,3,4,1,1
9997896,97,0,1,28,3,3,2,2,3,3,4,3,3,1,1
9997897,44,1,1,31,2,2,3,2,2,2,3,2,0,1,0
9997898,16,0,1,28,1,2,2,0,0,2,0,2,1,0,0
9997899,1,1,1,33,3,2,2,2,3,3,3,3,3,1,1
9997900,5,0,1,31,3,3,3,3,3,3,3,3,4,1,1
9997901,42,0,1,33,3,3,3,2,3,3,4,2,3,1,1
9997902,42,1,1,33,3,3,3,3,3,2,3,2,3,1,1
9997903,15,1,1,27,2,2,2,2,2,2,3,2,3,0,0
9997904,2,0,1,28,3,3,3,3,2,3,2,3,3,1,1
9997906,15,0,1,33,3,2,3,2,3,2,3,0,3,1,0
9997907,15,0,1,31,3,2,3,2,3,3,4,3,3,0,1
9997908,17,0,1,29,2,3,2,2,2,2,0,2,2,1,0
9997909,15,0,1,28,3,2,3,3,3,3,3,3,4,1,0
9997910,30,1,1,29,2,3,0,0,2,2,2,1,2,1,0
9997911,96,0,1,30,3,3,3,2,3,2,3,3,3,1,1
9997912,89,0,1,34,3,3,3,3,3,3,3,3,3,1,1
9997913,2,0,1,28,3,4,3,3,4,3,3,3,3,1,1
9997914,96,0,1,29,3,3,3,3,3,3,4,3,3,1,1
9997916,42,1,1,28,3,3,3,2,3,3,4,2,3,1,1
9997917,19,1,1,31,2,3,2,2,2,2,3,2,3,1,0
9997918,33,0,1,27,2,2,2,2,2,2,3,2,3,1,0
9997920,89,0,1,29,4,4,4,3,4,4,4,4,4,1,1
9997921,15,0,1,28,3,3,2,3,2,3,3,2,3,1,0
9997922,2,0,1,28,2,4,2,2,4,2,2,2,2,1,0
9997923,17,1,1,30,2,2,2,2,2,3,2,3,2,1,0
9997924,5,0,1,27,3,2,3,4,3,3,2,3,4,1,1
9997925,85,1,1,30,3,3,2,2,3,3,3,3,3,1,1
9997926,44,1,1,28,3,3,3,2,3,2,4,3,3,1,1
9997927,25,1,1,28,3,2,3,2,2,2,4,3,3,1,1
9997928,42,0,1,27,3,3,3,3,2,2,4,3,3,1,1
9997929,30,0,1,27,4,3,4,3,4,4,4,3,4,1,1
9997930,17,1,2,37,4,3,4,4,3,4,4,4,4,0,1
9997931,44,0,1,27,3,3,3,3,3,3,4,3,4,1,1
9997932,17,1,1,32,2,2,2,3,2,2,2,2,2,1,0
9997933,15,0,1,32,2,2,0,2,2,2,3,2,3,1,0
9997934,19,0,1,28,2,2,2,2,2,2,2,2,2,0,0
9997936,1,1,2,36,2,2,2,2,3,2,2,2,2,1,0
9997937,42,0,1,27,2,3,2,0,0,2,3,2,3,1,0
9997938,89,0,1,27,3,3,3,2,3,3,5,2,4,1,1
9997939,3,1,1,29,2,2,2,3,2,2,2,2,3,1,0
9997940,19,1,1,31,3,3,2,3,2,2,3,2,2,1,1
9997941,17,1,1,28,2,2,2,2,0,2,2,3,2,1,0
9997942,15,0,1,28,3,2,2,2,3,2,3,3,3,0,1
9997943,89,1,1,29,3,4,3,3,3,3,4,4,4,1,1
9997944,1,1,1,30,2,2,3,2,3,0,2,0,2,0,0
9997945,17,1,1,29,4,3,3,3,4,4,4,4,4,1,1
9997946,15,0,1,30,2,2,2,2,2,3,3,2,3,1,1
9997947,2,0,1,30,2,2,2,2,3,2,3,2,3,0,0
9997948,44,0,1,26,3,3,3,2,3,2,5,3,4,1,1
9997949,17,0,1,27,3,3,2,2,3,3,3,4,3,1,1
9997950,5,1,1,30,2,2,2,2,0,3,0,3,2,1,0
9997951,33,0,1,28,3,2,2,2,3,3,4,4,4,1,1
9997952,85,0,1,29,3,2,2,2,2,3,3,3,3,1,1
9997953,17,1,1,31,3,3,3,2,2,3,2,3,3,1,1
9997954,17,0,1,32,2,2,2,2,2,2,2,3,2,1,0
9997955,41,1,1,32,2,3,2,2,2,2,4,0,2,1,0
9997956,5,0,1,27,3,3,3,2,3,3,3,4,3,1,1
9997957,19,1,1,28,2,3,3,3,3,2,2,2,0,1,0
9997958,1,1,1,31,2,2,2,0,0,2,2,2,0,1,0
9997959,5,0,1,27,4,2,2,3,5,5,5,4,5,1,1
9997960,19,1,1,28,3,2,2,3,3,3,3,3,3,1,1
9997961,17,0,1,28,3,3,3,3,3,3,4,4,3,1,1
9997962,42,0,1,27,3,3,3,2,3,3,4,3,3,1,1
9997963,41,0,1,27,3,3,3,3,3,3,4,3,4,1,1
9997964,3,0,1,28,3,2,3,3,3,4,4,4,3,1,1
9997965,44,0,1,34,2,2,2,0,2,0,4,2,2,1,0
9997966,30,1,1,31,2,3,0,2,2,2,2,2,2,1,0
9997967,14,1,1,29,3,3,3,3,3,2,3,4,4,1,1
9997968,17,0,1,27,3,2,2,3,3,2,3,3,2,1,1
9997969,5,1,1,28,5,5,5,4,5,5,5,4,5,1,1
9997970,5,1,1,28,3,3,4,3,3,3,3,3,4,1,1
9997971,89,0,1,32,3,4,4,3,3,4,4,3,4,1,1
9997972,5,1,1,27,3,2,3,3,3,3,4,3,4,1,1
9997973,89,1,1,33,4,4,4,4,4,4,4,4,4,1,1
9997974,15,0,1,32,2,2,2,2,2,3,2,2,2,0,0
9997975,18,0,1,29,3,2,3,2,3,2,3,3,4,1,1
9997976,1,1,1,31,2,2,2,2,2,2,2,2,2,1,0
9997977,87,0,1,32,2,2,2,2,2,2,2,2,3,1,0
9997978,98,1,1,27,3,4,4,3,4,3,3,2,2,1,0
9997979,1,0,1,29,3,3,3,2,3,2,3,3,3,1,1
9997980,44,0,1,29,3,3,3,2,3,3,4,3,4,1,1
9997981,87,1,1,33,2,3,2,2,2,2,3,3,1,1,0
9997982,41,0,1,27,4,4,3,3,4,4,3,3,3,1,1
9997983,77,1,1,28,3,3,3,3,3,2,2,3,3,1,1
9997984,17,1,1,28,3,3,2,3,2,3,3,2,2,1,0
9997985,1,1,1,32,2,2,3,0,2,2,2,3,2,0,0
9997986,17,1,1,27,3,3,3,2,2,2,3,3,3,1,1
9997987,89,1,1,32,3,4,3,3,2,4,4,3,3,1,1
9997988,5,0,1,27,3,2,2,0,2,3,4,4,3,1,0
9997989,19,0,1,27,3,3,2,2,3,2,3,2,2,1,1
9997990,3,1,1,33,3,2,3,2,2,3,3,3,3,1,0
9997991,42,0,1,28,3,3,3,3,3,3,4,2,3,1,0
9997992,33,1,1,29,2,2,2,0,2,2,2,3,3,1,0
9997993,19,0,1,29,3,2,2,3,3,3,4,3,3,1,1
9997994,97,0,1,27,3,3,2,3,3,4,4,3,3,1,1
9997995,85,0,1,32,3,2,2,3,3,4,4,3,3,1,1
9997996,17,1,1,27,0,3,2,0,2,3,3,0,0,0,0
9997997,19,1,1,34,3,3,2,3,3,3,2,3,4,1,1
9997998,3,0,1,29,4,4,3,4,4,4,4,4,4,1,1
9997999,44,1,1,34,2,2,2,2,0,1,4,2,2,1,0
9998000,45,0,1,27,3,4,3,3,3,4,4,4,4,1,1
9998001,33,1,1,28,2,2,2,0,2,2,2,2,4,1,0
9998002,89,1,1,32,3,3,3,2,2,3,5,3,3,1,1
9998003,98,0,1,27,4,4,4,3,4,4,4,3,4,1,1
9998004,15,0,1,27,2,2,2,2,2,3,3,2,3,0,0
9998005,18,1,1,33,3,4,3,2,3,3,3,3,4,1,1
9998006,2,0,1,30,2,3,2,2,2,0,2,2,3,1,0
9998007,41,1,1,27,3,3,2,2,3,2,4,3,2,1,0
9998008,5,1,1,26,3,2,3,2,4,3,3,3,3,1,1
9998009,97,0,1,27,4,4,3,3,3,4,4,4,4,1,1
9998010,1,0,2,41,2,2,1,2,2,0,2,1,2,1,0
9998011,41,1,1,31,3,4,3,3,3,3,4,2,3,1,1
9998012,2,0,1,27,2,2,0,2,2,0,2,3,2,1,0
9998013,1,0,1,32,3,2,2,3,3,4,3,3,3,1,1
9998014,5,1,1,31,3,3,3,3,4,3,3,3,4,1,1
9998015,42,0,1,30,3,3,3,2,3,3,3,3,3,1,0
9998016,87,0,1,33,2,2,2,2,2,2,2,2,2,1,0
9998017,5,0,1,29,3,2,3,3,3,4,3,3,4,1,1
9998018,4,0,1,30,3,2,2,2,3,3,3,3,3,1,1
9998019,2,0,1,27,3,3,2,3,2,3,3,3,3,1,1
9998020,15,1,1,31,3,2,2,3,3,3,3,3,3,1,1
9998021,97,0,1,28,3,3,3,3,3,3,5,3,3,1,1
9998022,16,1,1,29,0,2,0,0,2,0,2,1,0,0,0
9998023,89,1,2,37,3,4,3,3,3,4,3,4,3,1,1
9998024,1,0,1,27,3,3,2,3,3,3,3,3,3,1,1
9998026,1,0,1,32,3,2,3,2,3,2,3,3,3,1,1
9998027,2,0,1,28,3,2,2,3,3,3,4,3,4,1,1
9998028,1,0,1,34,2,2,2,2,2,2,2,2,2,1,0
9998029,33,0,1,31,3,3,2,2,2,2,3,3,4,1,1
9998030,89,0,1,29,4,4,4,3,3,4,4,4,4,1,1
9998031,17,0,1,27,3,3,3,3,2,2,2,2,3,1,1
9998032,19,0,1,29,3,3,2,3,3,3,3,3,3,1,1
9998033,3,0,1,27,3,2,3,3,3,4,4,4,3,1,1
9998034,15,0,1,31,2,2,2,2,2,2,2,2,3,1,0
9998035,44,1,1,35,3,3,3,2,2,2,4,2,3,1,1
9998036,85,1,1,28,2,2,2,2,3,2,2,3,2,0,0
9998037,17,0,1,28,3,2,3,3,3,3,3,3,3,0,1
9998038,45,0,1,29,3,4,2,2,3,4,3,4,4,1,1
9998040,14,1,1,28,4,4,3,3,4,4,4,4,4,1,1
9998041,89,0,1,32,4,4,4,3,3,4,3,3,3,1,1
9998042,42,0,1,30,3,3,2,0,2,2,4,2,3,1,1
9998043,2,0,1,31,3,3,3,2,3,2,3,3,3,1,1
9998044,30,1,1,32,2,2,0,0,2,2,2,0,3,1,0
9998045,14,1,1,26,3,3,3,3,3,3,3,3,3,1,1
9998046,17,0,1,28,4,3,4,3,4,3,4,4,3,0,1
9998047,3,0,1,32,2,1,0,0,3,2,2,2,2,1,0
9998048,1,1,1,28,3,2,2,3,2,3,2,3,2,0,1
9998049,15,0,1,33,2,2,2,2,2,2,3,2,3,1,0
9998050,41,1,1,28,3,4,2,3,4,3,4,4,4,1,0
9998051,77,1,1,31,2,2,3,0,2,2,4,0,2,1,0
9998052,18,0,1,27,3,3,2,3,3,3,3,3,4,1,1
9998053,1,0,1,29,3,2,0,2,3,4,3,3,3,1,1
