Ref,Sex,AgeGroup,programme_code,CGPA,Semester1,Semester2,Semester3,Semester4,Semester5,Semester6,Semester7,Semester8,GRADUATED
STU7859,0,1,15,3,3,3,3,3,3,3,2,3,0
STU7860,1,1,30,3,3,2,2,3,2,3,2,3,1
STU7861,1,1,44,3,3,3,2,3,2,4,3,4,1
STU7862,1,1,14,2,3,2,2,2,0,2,2,3,0
STU7863,0,1,17,3,2,2,2,2,3,3,3,3,1
STU7845,0,1,14,3,3,3,3,4,3,4,3,4,1
STU7846,1,1,41,3,4,2,3,3,3,4,3,2,1
STU7847,1,1,2,3,3,3,2,3,3,2,2,2,0
STU7848,1,1,25,3,3,2,2,3,2,3,2,3,0
STU7849,0,1,44,3,4,3,3,3,2,3,3,3,1
STU7850,0,1,87,3,3,2,2,3,3,3,3,4,1
STU7931,0,1,44,3,3,3,3,3,3,4,3,4,1
STU7932,1,1,17,2,2,2,3,2,2,2,2,2,0
STU7933,0,1,15,2,2,0,2,2,2,3,2,3,0
STU7934,0,1,19,2,2,2,2,2,2,2,2,2,0
STU7935,0,1,3,2,0,2,2,2,2,2,0,2,0
STU7937,0,1,42,2,3,2,0,0,2,3,2,3,0
STU7938,0,1,89,3,3,3,2,3,3,5,2,4,1
STU7939,1,1,3,2,2,2,3,2,2,2,2,3,0
STU7940,1,1,19,3,3,2,3,2,2,3,2,2,1
STU7941,1,1,17,2,2,2,2,0,2,2,3,2,0
STU7942,0,1,15,3,2,2,2,3,2,3,3,3,1
STU7943,1,1,89,3,4,3,3,3,3,4,4,4,1
STU7944,1,1,1,2,2,3,2,3,0,2,0,2,0
STU7945,1,1,17,4,3,3,3,4,4,4,4,4,1
STU7946,0,1,15,2,2,2,2,2,3,3,2,3,1
STU7947,0,1,2,2,2,2,2,3,2,3,2,3,0
STU7948,0,1,44,3,3,3,2,3,2,5,3,4,1
STU7949,0,1,17,3,3,2,2,3,3,3,4,3,1
STU7950,1,1,5,2,2,2,2,0,3,0,3,2,0
STU7951,0,1,33,3,2,2,2,3,3,4,4,4,1
STU7952,0,1,85,3,2,2,2,2,3,3,3,3,1
STU7953,1,1,17,3,3,3,2,2,3,2,3,3,1
STU7954,0,1,17,2,2,2,2,2,2,2,3,2,0
STU7955,1,1,41,2,3,2,2,2,2,4,0,2,0
STU7956,0,1,5,3,3,3,2,3,3,3,4,3,1
STU7957,1,1,19,2,3,3,3,3,2,2,2,0,0
STU7958,1,1,1,2,2,2,0,0,2,2,2,0,0
STU7959,0,1,5,4,2,2,3,5,5,5,4,5,1
STU7960,1,1,19,3,2,2,3,3,3,3,3,3,1
STU7961,0,1,17,3,3,3,3,3,3,4,4,3,1
STU7962,0,1,42,3,3,3,2,3,3,4,3,3,1
STU7963,0,1,41,3,3,3,3,3,3,4,3,4,1
STU7964,0,1,3,3,2,3,3,3,4,4,4,3,1
STU7965,0,1,44,2,2,2,0,2,0,4,2,2,0
STU7966,1,1,30,2,3,0,2,2,2,2,2,2,0
STU7967,1,1,14,3,3,3,3,3,2,3,4,4,1
STU7968,0,1,17,3,2,2,3,3,2,3,3,2,1
STU7969,1,1,5,5,5,5,4,5,5,5,4,5,1
STU7970,1,1,5,3,3,4,3,3,3,3,3,4,1
STU7971,0,1,89,3,4,4,3,3,4,4,3,4,1
STU7972,1,1,5,3,2,3,3,3,3,4,3,4,1
STU7973,1,1,89,4,4,4,4,4,4,4,4,4,1
STU7974,0,1,15,2,2,2,2,2,3,2,2,2,0
STU7975,0,1,18,3,2,3,2,3,2,3,3,4,1
STU7976,1,1,1,2,2,2,2,2,2,2,2,2,0
STU7977,0,1,87,2,2,2,2,2,2,2,2,3,0
STU7978,1,1,98,3,4,4,3,4,3,3,2,2,0
STU7979,0,1,1,3,3,3,2,3,2,3,3,3,1
STU7980,0,1,44,3,3,3,2,3,3,4,3,4,1
STU7981,1,1,87,2,3,2,2,2,2,3,3,1,0
STU7982,0,1,41,4,4,3,3,4,4,3,3,3,1
STU7983,1,1,77,3,3,3,3,3,2,2,3,3,1
STU7984,1,1,17,3,3,2,3,2,3,3,2,2,0
STU7985,1,1,1,2,2,3,0,2,2,2,3,2,0
STU7986,1,1,17,3,3,3,2,2,2,3,3,3,1
STU7987,1,1,89,3,4,3,3,2,4,4,3,3,1
STU7988,0,1,5,3,2,2,0,2,3,4,4,3,0
STU7989,0,1,19,3,3,2,2,3,2,3,2,2,1
STU7990,1,1,3,3,2,3,2,2,3,3,3,3,0
STU7991,0,1,42,3,3,3,3,3,3,4,2,3,0
STU7992,1,1,33,2,2,2,0,2,2,2,3,3,0
STU7993,0,1,19,3,2,2,3,3,3,4,3,3,1
STU7994,0,1,97,3,3,2,3,3,4,4,3,3,1
STU7995,0,1,85,3,2,2,3,3,4,4,3,3,1
STU7997,1,1,19,3,3,2,3,3,3,2,3,4,1
STU7998,0,1,3,4,4,3,4,4,4,4,4,4,1
STU7999,1,1,44,2,2,2,2,0,1,4,2,2,0
STU8000,0,1,45,3,4,3,3,3,4,4,4,4,1
STU8001,1,1,33,2,2,2,0,2,2,2,2,4,0
STU8002,1,1,89,3,3,3,2,2,3,5,3,3,1
STU8003,0,1,98,4,4,4,3,4,4,4,3,4,1
STU8004,0,1,15,2,2,2,2,2,3,3,2,3,0
STU8005,1,1,18,3,4,3,2,3,3,3,3,4,1
STU8006,0,1,2,2,3,2,2,2,0,2,2,3,0
STU8007,1,1,41,3,3,2,2,3,2,4,3,2,0
STU8008,1,1,5,3,2,3,2,4,3,3,3,3,1
STU8009,0,1,97,4,4,3,3,3,4,4,4,4,1
STU8024,0,1,1,3,3,2,3,3,3,3,3,3,1
STU8025,0,1,3,2,0,2,0,2,2,2,2,3,0
STU8026,0,1,1,3,2,3,2,3,2,3,3,3,1
STU8027,0,1,2,3,2,2,3,3,3,4,3,4,1
STU8028,0,1,1,2,2,2,2,2,2,2,2,2,0
STU8029,0,1,33,3,3,2,2,2,2,3,3,4,1
STU8030,0,1,89,4,4,4,3,3,4,4,4,4,1
STU8031,0,1,17,3,3,3,3,2,2,2,2,3,1
STU8032,0,1,19,3,3,2,3,3,3,3,3,3,1
STU8033,0,1,3,3,2,3,3,3,4,4,4,3,1
STU8034,0,1,15,2,2,2,2,2,2,2,2,3,0
STU8035,1,1,44,3,3,3,2,2,2,4,2,3,1
STU8036,1,1,85,2,2,2,2,3,2,2,3,2,0
STU8037,0,1,17,3,2,3,3,3,3,3,3,3,1
STU8038,0,1,45,3,4,2,2,3,4,3,4,4,1
STU8039,1,1,17,2,0,0,2,2,0,2,2,2,0
STU8040,1,1,14,4,4,3,3,4,4,4,4,4,1
STU8041,0,1,89,4,4,4,3,3,4,3,3,3,1
STU8042,0,1,42,3,3,2,0,2,2,4,2,3,1
STU8043,0,1,2,3,3,3,2,3,2,3,3,3,1
STU8044,1,1,30,2,2,0,0,2,2,2,0,3,0
STU8045,1,1,14,3,3,3,3,3,3,3,3,3,1
STU8046,0,1,17,4,3,4,3,4,3,4,4,3,1
STU8047,0,1,3,2,1,0,0,3,2,2,2,2,0
STU8048,1,1,1,3,2,2,3,2,3,2,3,2,1
STU8049,0,1,15,2,2,2,2,2,2,3,2,3,0
STU8050,1,1,41,3,4,2,3,4,3,4,4,4,0
STU8051,1,1,77,2,2,3,0,2,2,4,0,2,0
STU8052,0,1,18,3,3,2,3,3,3,3,3,4,1
STU8054,0,1,1,3,3,3,2,3,4,3,3,4,0
STU8055,1,1,1,3,3,3,2,3,2,2,2,3,1
STU8056,0,1,41,3,3,3,3,3,3,4,3,3,1
STU8057,0,1,2,3,3,3,2,4,3,3,3,2,0
STU8058,1,1,44,2,3,2,0,2,0,3,0,2,0
STU8059,1,1,17,2,2,2,2,0,2,2,2,2,0
STU8060,1,1,1,2,2,2,2,3,2,3,2,2,0
STU8061,1,1,41,3,4,3,2,2,3,4,3,3,1
STU8062,0,1,15,3,2,3,2,3,2,3,3,3,0
STU8063,0,1,87,3,3,3,2,3,3,3,3,3,1
STU8064,0,1,3,2,0,2,2,2,2,2,0,3,0
STU8065,0,1,41,3,3,3,3,3,3,4,3,3,1
STU8066,0,1,85,3,2,2,2,2,4,4,3,3,1
STU8067,0,1,30,3,3,2,3,3,3,3,3,3,1
STU8068,1,1,5,2,2,2,2,2,2,1,1,2,0
STU8069,0,1,1,3,2,2,2,3,3,3,3,3,1
STU8070,0,1,16,2,0,2,1,2,0,0,2,0,0
STU8071,0,1,77,3,3,2,2,4,3,3,3,3,0
STU8072,0,1,17,3,3,3,3,3,3,3,3,3,1
STU8073,1,1,42,3,3,3,2,3,3,4,2,2,0
STU8074,1,1,5,2,2,3,1,3,3,1,0,3,0
STU8075,1,1,41,3,3,3,3,3,3,3,3,2,1
STU8076,0,1,3,3,2,3,3,3,3,3,3,3,1
STU8077,1,1,5,2,3,2,0,2,2,3,3,3,0
STU8078,1,1,87,3,2,3,2,3,2,2,3,3,1
STU8079,0,1,2,2,2,3,2,2,2,2,2,3,0
STU8080,0,1,42,3,4,3,3,3,4,4,3,3,1
STU8081,1,1,17,3,4,3,3,3,4,4,4,4,1
STU8082,0,1,45,4,3,3,3,4,4,3,4,4,1
STU8083,0,1,41,4,4,4,3,4,3,5,4,3,1
STU8084,0,1,2,3,2,2,3,4,3,2,2,2,0
STU8085,0,1,2,2,2,2,2,2,2,2,2,3,0
STU8086,0,1,96,3,3,2,3,4,3,4,4,4,1
STU8087,1,1,15,2,0,2,2,2,2,2,2,3,0
STU8088,1,1,42,2,3,3,2,2,2,4,0,2,0
STU8089,0,1,45,3,3,2,2,2,3,4,4,3,1
STU8090,0,1,17,3,3,3,3,3,3,3,3,3,1
STU8091,0,1,42,3,3,2,2,2,3,5,2,3,1
STU8092,1,1,1,2,2,2,0,2,2,2,2,2,0
STU8093,1,1,4,3,2,2,0,2,2,3,3,2,0
STU8094,0,1,1,3,2,2,2,2,3,3,3,3,1
STU8095,1,1,25,3,3,3,2,2,2,3,2,3,1
STU8096,1,1,85,2,0,0,1,2,2,3,2,3,0
STU8097,1,1,5,2,0,2,1,2,1,3,0,2,0
STU8098,0,1,25,3,3,3,3,3,2,3,3,3,1
STU8099,1,1,19,2,2,2,2,2,3,2,2,3,0
STU8100,1,1,5,2,2,2,3,3,3,2,2,2,0
STU8101,1,1,15,3,3,3,3,3,3,3,3,3,1
STU8102,0,1,17,3,3,3,3,3,3,3,4,3,1
STU8103,1,1,2,2,2,0,2,2,2,2,2,2,0
STU8104,0,1,30,3,2,2,2,3,3,3,3,3,1
STU8105,0,1,1,2,3,2,0,2,2,3,3,2,0
STU8106,0,1,5,3,3,3,3,3,4,3,3,4,1
STU8107,1,1,5,3,3,2,3,3,3,3,4,4,1
STU8108,0,1,2,3,3,3,4,3,3,3,3,3,1
STU8109,1,1,98,4,4,4,3,3,3,3,3,4,1
STU8110,1,1,77,2,3,2,0,2,2,4,1,2,0
STU8111,1,1,14,3,3,2,2,3,2,3,3,3,1
STU8112,0,1,5,4,4,4,4,4,4,4,4,4,1
STU8113,0,1,85,3,2,2,2,2,2,2,3,3,0
STU8114,1,1,98,3,3,3,2,2,2,4,0,2,0
STU8115,1,1,42,3,3,3,3,2,3,4,3,3,1
STU8116,0,1,89,3,4,3,3,3,3,4,2,3,1
STU8117,0,1,2,2,0,2,0,2,2,2,2,2,0
STU8118,0,1,29,2,2,2,2,2,2,2,2,3,0
STU8119,1,1,98,3,4,3,3,3,3,3,2,3,1
STU8120,0,1,1,2,2,2,2,3,2,2,3,3,0
STU8121,0,1,2,3,2,2,3,2,0,3,3,2,0
STU8122,0,1,17,4,3,3,4,4,4,4,4,4,1
STU8123,1,1,1,2,2,2,2,2,0,2,2,2,0
STU8124,1,1,42,3,3,3,2,2,2,3,2,2,0
STU8125,1,1,41,3,3,3,2,2,2,4,2,2,0
STU8126,1,1,3,2,1,2,2,2,2,2,2,0,0
STU8127,1,1,14,3,3,2,2,3,2,3,4,4,1
STU8128,0,1,15,3,2,2,3,3,4,3,3,3,1
STU8129,0,1,3,3,2,2,2,2,3,3,3,3,1
STU8130,0,1,97,3,3,3,2,3,3,5,4,3,1
STU8131,0,1,33,3,3,2,2,3,3,4,4,4,1
STU8132,1,1,89,3,4,3,3,3,3,3,3,2,0
STU8133,0,1,33,3,3,2,3,3,3,3,4,5,1
STU8134,1,1,98,3,3,3,3,3,3,3,2,3,1
STU8135,1,1,14,4,3,3,3,4,3,3,4,4,1
STU8177,0,1,3,3,2,3,3,3,3,2,3,4,0
STU8178,1,1,98,3,4,3,3,3,3,3,2,3,1
STU8179,1,1,89,3,3,3,2,2,2,4,2,3,1
STU8180,1,1,98,3,4,4,3,3,3,4,3,3,1
STU8181,0,1,2,2,2,0,2,0,2,2,3,2,0
STU8182,0,1,42,2,2,0,0,2,2,4,2,3,0
STU8183,1,1,18,2,3,2,2,2,2,2,2,3,0
STU8184,0,1,79,2,2,2,2,0,0,3,2,0,0
STU8185,1,1,41,3,4,3,3,3,3,4,4,3,1
STU8186,1,1,98,4,4,4,3,4,3,4,2,3,1
STU8187,0,1,85,3,2,2,2,3,3,3,2,3,0
STU8188,1,1,5,3,3,4,3,3,4,2,3,3,0
STU8189,0,1,14,3,4,3,3,3,3,3,3,3,1
STU8190,0,1,44,4,4,4,3,4,4,4,4,4,1
STU8191,1,1,42,3,3,2,3,3,2,4,2,3,1
STU8192,0,1,42,2,3,3,2,2,2,4,0,3,0
STU8193,0,1,17,4,3,4,4,4,4,4,4,4,1
STU8194,0,1,87,2,2,2,0,2,3,2,2,2,0
STU8195,1,1,44,3,3,2,2,3,2,4,2,3,0
STU8196,0,1,5,3,3,3,3,3,3,3,4,4,1
STU8197,1,1,19,2,2,2,1,0,1,0,0,2,0
STU8198,1,1,16,2,0,2,0,2,0,0,2,2,0
STU8199,1,1,1,3,2,2,2,2,2,2,3,3,1
STU8200,0,1,45,3,4,4,2,3,3,3,4,4,1
STU8201,1,1,19,2,3,2,0,2,2,2,2,3,0
STU8202,1,1,14,3,3,3,3,3,3,4,3,4,1
STU8203,0,1,17,2,3,2,2,2,2,2,3,3,0
STU8204,0,1,2,4,4,4,4,4,4,3,4,4,1
STU8205,0,1,14,3,3,2,3,4,3,3,3,4,1
STU8206,0,1,17,2,2,1,2,0,1,2,2,3,0
STU8207,1,1,14,3,4,3,3,3,3,3,4,4,1
STU8208,1,1,1,2,2,3,2,2,2,2,3,2,0
STU8209,1,1,98,3,4,3,3,3,3,2,2,2,1
STU8210,1,1,45,3,3,2,2,3,3,4,4,3,1
STU8211,1,1,3,2,2,2,2,2,2,2,2,3,0
STU8212,0,1,2,3,4,3,3,3,3,3,3,3,1
STU8213,0,1,1,3,3,3,4,4,3,3,3,3,1
STU8214,1,1,5,3,3,3,2,2,3,2,3,3,1
STU8215,1,1,87,2,2,0,0,2,2,2,2,3,0
STU8216,0,1,17,2,2,0,0,2,2,2,2,2,0
STU8217,1,1,98,3,4,4,3,3,3,4,2,3,1
STU8218,0,1,30,3,2,2,2,3,3,3,3,3,1
STU8219,0,1,5,3,2,2,2,3,3,3,2,3,0
STU8220,1,1,5,3,4,3,2,4,3,4,2,2,1
STU8221,1,1,17,3,2,3,3,3,2,3,4,3,1
STU8222,1,1,4,2,3,2,2,2,2,2,2,3,0
STU8223,1,1,98,3,5,4,3,3,3,4,2,3,1
STU8224,1,1,42,2,2,2,2,2,3,3,2,3,0
STU8225,1,1,2,3,3,2,2,4,3,3,2,3,1
STU8226,0,1,16,2,2,0,2,0,0,3,2,2,0
STU8227,1,1,14,3,3,2,3,3,3,3,3,4,1
STU8228,0,1,14,3,2,2,3,3,3,4,3,4,1
STU8229,0,1,41,3,3,3,3,3,3,4,3,3,1
STU8230,1,1,14,4,4,4,3,4,3,4,3,4,1
STU8231,1,1,17,2,2,2,2,0,2,1,0,0,0
STU8232,1,1,17,3,2,2,2,2,3,2,3,4,1
STU8233,0,1,19,3,3,3,2,3,2,3,3,3,1
STU8234,0,1,17,2,2,2,0,0,2,0,3,3,0
STU8235,1,1,87,3,3,3,2,2,3,3,3,4,1
STU8236,1,1,89,3,3,4,2,2,2,5,2,3,1
STU8237,1,1,2,2,2,2,0,2,0,0,3,3,0
STU8238,1,1,19,2,2,1,0,2,2,3,3,2,0
STU8239,0,1,44,3,3,3,2,2,2,4,3,4,1
STU8240,1,1,3,4,2,3,4,4,4,4,4,4,1
STU8241,0,1,98,3,4,3,3,3,3,4,3,4,1
STU8242,1,1,11,3,0,0,0,0,3,3,3,3,0
STU8243,0,1,42,4,4,3,4,4,4,3,4,3,1
STU8244,1,1,4,2,2,2,1,2,2,2,2,2,0
STU8245,0,1,19,3,3,2,3,3,3,4,3,4,1
STU8246,0,1,17,2,2,0,2,2,2,3,2,2,0
STU8247,1,1,85,3,2,2,2,2,3,3,2,3,1
STU8248,1,1,18,3,3,3,3,3,3,3,3,4,1
STU8249,1,1,17,3,3,3,3,2,2,3,2,2,1
STU8250,0,1,4,3,2,2,2,3,4,2,3,3,1
STU8251,0,1,17,2,2,2,2,2,2,2,3,2,0
STU8252,0,1,15,3,3,3,3,3,3,4,3,3,1
STU8253,0,1,42,3,3,3,3,3,3,4,3,3,1
STU8254,1,1,19,2,2,2,2,2,3,2,3,2,0
STU8255,0,1,5,2,2,2,2,2,2,2,2,2,0
STU8256,0,1,45,2,3,3,2,2,2,3,2,2,0
STU8257,0,1,14,3,3,3,3,3,3,4,3,4,1
STU8258,0,1,15,2,2,2,2,2,3,3,2,3,1
STU8259,1,1,16,2,2,0,1,2,1,1,2,2,0
STU8260,0,1,41,4,4,4,3,3,3,4,4,3,1
STU8261,0,1,17,4,4,4,3,3,4,4,4,3,1
STU8262,0,1,97,3,4,3,2,2,3,4,2,2,1
STU8263,0,1,5,2,2,2,1,2,3,0,2,2,0
STU8265,1,1,5,3,3,3,3,2,3,3,3,4,1
STU8266,1,1,14,3,3,3,3,3,3,3,4,4,1
STU8267,1,1,17,2,3,2,2,2,2,2,2,2,0
STU8268,0,1,1,3,2,3,2,3,2,3,3,3,1
STU8269,1,1,41,3,3,3,3,3,3,4,2,4,1
STU8289,0,1,17,4,4,4,4,4,4,4,4,4,1
STU8290,1,1,89,4,5,4,3,4,4,5,4,4,1
STU8291,1,1,42,3,3,2,2,2,2,4,2,2,0
STU8292,1,1,98,2,3,2,0,0,2,3,1,0,0
STU8293,1,1,25,3,4,3,3,3,3,4,3,4,1
STU8294,0,1,4,3,2,2,2,2,3,2,3,3,1
STU8295,1,1,89,4,4,4,3,3,3,4,4,4,1
STU8296,0,1,1,3,2,3,3,3,3,3,3,3,1
STU8297,1,1,89,3,3,3,3,2,3,5,3,3,1
STU8298,0,1,42,3,3,3,3,3,3,4,3,3,1
STU8299,0,1,1,3,2,2,2,2,2,2,3,3,1
STU8300,0,1,2,2,3,2,2,2,1,2,2,3,0
STU8301,1,1,17,4,4,4,4,4,4,5,4,3,1
STU8302,1,1,15,3,3,3,3,3,3,3,3,3,1
STU8303,0,1,44,2,2,2,0,3,2,3,0,2,0
STU8304,0,1,79,3,3,2,2,2,2,3,3,2,0
STU8305,0,1,97,3,3,2,3,3,3,3,3,3,1
STU8306,1,1,2,3,2,2,2,3,3,3,3,3,1
STU8307,0,1,17,4,4,3,4,4,3,4,4,4,1
STU8308,1,1,5,2,2,2,2,2,0,2,2,2,0
STU8309,0,1,14,3,3,3,3,3,3,4,3,3,1
STU8310,0,1,1,2,2,2,1,2,0,2,2,0,0
STU8311,1,1,1,3,3,3,3,3,3,3,4,4,1
STU8312,1,1,17,2,2,2,0,2,0,2,2,2,0
STU8313,1,1,18,2,3,2,2,2,2,2,2,3,0
STU8314,0,1,41,4,4,4,3,4,4,4,4,4,1
STU8315,0,1,45,3,2,2,1,2,3,3,3,4,0
STU8317,1,1,98,4,4,3,3,3,4,4,2,4,1
STU8318,0,1,14,3,3,2,3,3,3,3,3,3,1
STU8319,0,1,97,2,2,2,2,0,2,3,3,3,0
STU8320,0,1,17,3,3,3,3,3,3,3,3,3,1
STU8321,0,1,2,2,2,2,2,2,2,2,3,3,0
STU8322,1,1,1,2,2,2,2,3,2,2,2,2,0
STU8323,0,1,2,3,3,3,3,4,3,3,3,3,1
STU8324,0,1,15,3,2,3,2,3,3,3,3,3,1
STU8325,0,1,15,3,3,3,3,3,3,3,3,3,1
STU8326,0,1,2,2,3,2,2,3,2,2,2,3,0
STU8327,0,1,4,2,2,2,0,2,2,2,2,2,0
STU8328,1,1,89,3,4,3,3,3,3,3,4,3,1
STU8329,1,1,2,3,3,3,3,2,3,3,2,2,0
STU8330,0,1,87,2,0,1,0,2,0,2,2,2,0
STU8331,0,1,42,4,4,4,4,4,4,3,4,4,1
STU8332,0,1,14,3,3,3,3,3,3,3,3,3,1
STU8333,1,1,1,2,2,2,0,2,2,0,2,2,0
STU8334,0,1,30,3,3,2,2,3,3,2,3,3,0
STU8335,1,1,4,2,2,2,2,2,2,2,1,2,0
STU8336,0,1,2,2,3,2,2,3,2,2,2,2,0
STU8337,1,1,85,3,3,2,2,2,3,3,3,2,1
STU8338,1,1,1,2,2,2,0,2,2,0,2,2,0
STU8339,0,1,2,2,2,2,0,2,0,3,2,3,0
STU8340,1,1,44,2,3,2,2,2,2,3,2,2,0
STU8341,0,1,45,3,3,2,0,2,2,4,2,3,0
STU8342,0,1,1,3,2,3,2,3,3,3,2,3,1
STU8343,0,1,1,3,3,3,3,4,3,3,3,3,1
STU8344,1,1,89,4,4,4,4,3,4,4,3,4,1
STU8345,1,1,77,3,4,3,2,3,2,3,2,2,1
STU8346,1,1,89,3,3,3,2,2,2,4,3,3,1
STU8347,0,1,42,3,3,3,3,3,4,4,3,3,1
STU8348,0,1,14,3,3,3,4,4,3,3,4,4,1
STU8349,0,1,87,2,2,2,0,2,2,2,2,3,0
STU8350,0,1,15,2,2,2,2,2,2,3,3,2,0
STU8351,0,1,15,3,2,2,3,3,3,3,3,4,1
STU8352,1,1,41,3,3,2,3,3,2,4,2,3,1
STU8372,1,1,1,2,2,2,0,2,2,2,0,2,0
STU8373,1,1,89,4,3,4,3,3,3,4,3,4,1
STU8374,0,1,17,2,2,0,2,2,3,2,3,2,0
STU8375,1,1,5,4,4,4,3,4,3,4,3,4,1
STU8376,0,1,41,3,3,2,2,3,2,4,2,3,1
STU8377,1,1,2,2,3,2,2,3,2,2,2,4,0
STU8378,1,1,17,3,2,2,3,2,2,2,3,3,1
STU8379,1,1,87,2,2,0,0,2,0,2,2,0,0
STU8380,1,1,77,3,4,3,2,3,3,4,3,3,1
STU8381,1,1,17,2,2,2,2,0,2,2,2,0,0
STU8382,0,1,25,3,2,2,3,3,2,4,3,3,1
STU8383,0,1,41,3,3,3,3,3,3,4,3,4,1
STU8384,0,1,17,2,0,2,2,2,0,2,3,2,0
STU8385,1,1,19,3,3,2,2,3,3,3,2,4,1
STU8386,1,1,16,2,2,2,2,2,2,2,2,2,0
STU8387,0,1,15,2,2,2,2,2,2,3,3,3,1
STU8388,0,1,2,3,3,3,4,4,3,3,3,4,1
STU8389,1,1,41,4,4,4,3,3,3,4,3,3,1
STU8390,0,1,15,2,2,3,2,0,0,2,2,3,0
STU8391,0,1,45,2,2,2,1,1,3,2,2,4,0
STU8392,1,1,17,3,3,2,3,2,2,2,2,2,1
STU8393,1,1,41,3,4,3,3,3,3,4,3,2,0
STU8394,1,1,42,3,4,3,2,2,2,3,2,2,0
STU8395,1,1,98,3,4,3,3,3,4,3,3,4,1
STU8396,0,1,5,1,1,2,0,2,0,0,2,0,0
STU8397,0,1,16,2,2,2,2,2,2,2,3,3,0
STU8398,1,1,14,4,4,3,4,4,2,3,4,4,1
STU8399,0,1,19,3,3,3,3,3,3,4,3,3,1
STU8400,0,1,89,3,3,3,2,2,3,5,2,2,0
STU8401,0,1,33,3,3,2,2,3,3,3,3,4,1
STU8402,1,1,5,3,4,3,3,4,3,3,2,3,0
STU8403,0,1,17,3,3,3,3,3,2,3,3,2,0
STU8404,1,1,45,3,3,3,2,3,4,4,4,4,1
STU8405,1,1,14,3,3,2,3,3,2,3,2,3,1
STU8406,0,1,1,3,2,3,2,3,2,2,3,2,1
STU8407,0,1,41,3,3,2,2,2,2,4,2,3,0
STU8408,1,1,17,3,3,3,3,3,3,3,2,3,1
STU8409,1,1,17,2,3,0,2,0,2,2,1,0,0
STU8410,1,1,1,3,2,2,3,3,2,3,3,3,1
STU8411,1,1,15,1,2,2,2,2,2,0,0,0,0
STU8412,0,1,2,3,2,2,3,3,3,3,3,3,0
STU8413,0,1,1,2,0,0,2,2,2,2,3,2,0
STU8414,1,1,2,2,2,2,0,2,1,2,2,1,0
STU8415,0,1,17,3,3,3,3,2,3,3,3,3,1
STU8416,1,1,44,3,4,3,2,3,3,4,3,3,1
STU8417,1,1,98,2,3,2,2,2,2,3,1,2,0
STU8418,1,1,5,3,2,2,2,3,3,3,3,3,1
STU8419,0,1,1,3,3,3,3,4,4,3,3,3,1
STU8420,0,1,2,2,2,0,2,2,2,2,3,3,0
STU8421,0,1,44,3,3,3,3,4,4,3,3,4,1
STU8422,1,1,77,3,4,3,3,3,3,4,3,3,1
STU8423,0,1,89,3,4,4,3,3,4,4,3,3,1
STU8424,1,1,2,2,2,3,0,3,2,2,2,2,0
STU8425,1,1,17,3,3,3,3,3,3,3,2,2,0
STU8426,1,1,14,3,3,3,3,3,2,3,4,4,1
STU8427,1,1,2,2,3,3,2,2,2,2,2,2,0
STU8428,0,1,5,3,2,2,2,2,3,3,3,4,1
STU8429,0,1,17,3,3,2,3,3,3,4,3,3,1
STU8430,0,1,17,3,2,2,2,3,3,3,3,3,1
STU8431,0,1,17,2,0,0,2,0,2,1,1,2,0
STU8432,1,1,5,3,3,3,2,3,2,2,3,3,1
STU8433,1,1,41,3,3,3,2,2,3,4,3,3,1
STU8434,1,1,98,3,4,4,3,3,4,3,2,4,1
STU8435,1,1,2,2,2,2,2,2,2,3,2,2,0
STU8436,1,1,5,3,3,3,2,2,3,3,3,4,1
STU8437,1,1,15,3,2,2,2,3,3,3,2,3,1
STU8438,0,1,5,3,3,2,2,2,3,3,2,3,1
STU8439,0,1,17,4,3,3,3,4,3,4,4,4,1
STU8137,1,1,5,3,3,3,2,2,3,2,3,4,1
STU8138,0,1,17,3,2,2,3,2,2,2,3,4,1
STU8139,0,1,1,2,2,2,2,2,2,2,3,2,0
STU8140,0,1,1,2,2,2,2,2,2,2,2,0,0
STU8141,0,1,97,3,4,3,3,3,4,4,4,4,1
STU8142,0,1,44,3,4,3,2,3,3,5,3,4,1
STU8143,1,1,98,3,4,3,3,3,3,4,2,3,1
STU8144,0,1,15,3,3,3,3,3,3,3,3,3,1
STU8145,0,1,17,2,2,0,2,0,2,2,2,0,0
STU8146,0,1,3,3,2,2,2,2,3,3,3,4,0
STU8147,1,1,41,3,4,3,3,3,4,4,3,3,1
STU8148,0,1,5,3,3,3,3,3,3,3,3,3,1
STU8149,0,1,17,2,2,2,2,0,2,0,0,1,0
STU8150,0,1,98,4,4,4,3,4,4,4,2,4,1
STU8151,1,1,14,3,3,3,3,3,2,3,3,3,1
STU8152,1,1,2,2,2,2,3,2,2,2,2,3,0
STU8153,1,1,14,3,3,3,3,3,3,3,3,4,1
STU8154,1,1,17,2,2,1,4,3,2,2,2,2,0
STU8155,0,1,19,2,2,0,2,2,2,3,2,3,0
STU8156,1,1,98,3,4,3,2,2,2,3,2,2,1
STU8157,1,1,1,3,2,2,2,2,3,3,3,3,1
STU8158,1,1,2,2,2,3,2,3,2,2,0,3,0
STU8159,1,1,29,2,3,0,3,3,2,2,2,2,0
STU8160,1,1,19,2,2,0,2,2,2,3,3,2,0
STU8161,1,1,1,3,2,2,2,3,2,2,3,3,1
STU8162,1,1,17,3,3,3,2,2,3,3,3,2,1
STU8163,0,1,2,2,2,2,2,2,0,2,2,2,0
